title,content,link,sources
"Ringier&#8217;s Pulse looking to set up a Ugandan team
","Pulse Africa, one of Ringiers portfolio companies, is looking to set up a team in Uganda for its Pulse UG. This is according to Leonard Stiegelers LinkedIn post looking for the best UPCOMING digital, video and social EDITORS / BLOGGERS and CONTENT PRODUCERS.
 Leonard is the current General Manager of Ringier Africa AG. He has spent this entire week in Uganda meeting and interviewing various prospects. It is not clear whether they will hire a team, invest in an existing media company or acquire one of the blogs in Uganda.
 
 Though, based on what happened between Ringier and Ghafla, an acquisition wouldnt be an option to be considered.
 My conversation with Leonard also indicated that he was more inclined to hire an editor to manage the Ugandan office. Though, theres also a chance that they might be interested in an acquisition of a lifestyle and entertainment blog. Big Eye, by Ian Ortega, would potentially be the one to target.
 According to the Ringier Africa AG CrunchBase profile, they have so far made six acquisitions. These include Nigerias DealDey, Jobberman and Cheki and Kenyas BrighterMonday and BuyRentKenya as well as One Africa Media Group. All these were e-Commerce acquisitions, none in media.
 So, in case they do make one, it would be their first given their first attempt with Kenyas Ghafla wasnt unsuccessful and led to them launching Pulse Live Kenya.
 Ringier presents itself as the modern media group with an integrated and diversified value creation chain. The companys current strategy is based not only on media but also on e-commerce and entertainment.
","https://blog.digestafrica.co/ringiers-pulse-uganda/
",DigestAfrica
"SafeBoda Finally Launches iOS App
","Ugandas SafeBoda finally launched its iOS app to enable its iOS user to book rides without going through the stress of calling the call center. According to the details in the App Store, it was launched on the 12th of September and the size is 53.0 MBs.
 
 SafeBoda for iPhone is finally here &amp; we’re giving 10k free ride credit to the first 500 downloads!
 Get the app now https://t.co/SktprhkoHA pic.twitter.com/ucsyWBAlDa
 — SafeBoda (@SafeBoda) September 14, 2017
 
 &nbsp;
 Previously, SafeBoda has only been running the android version to which it has made numerous updates since December 2016, when they made a complete overhaul, up to July this year  when they implemented the credit option allowing SafeBoda users avoid carrying cash.
 Though there is still a lack of exact figures on the smartphone operating system usage in Uganda, it is clear by a mere observation of smartphone users close to you that Android is still king. Therefore, SafeBoda made a good bet on going with Android first.
 However, despite the fact that iPhone (or iOS) users are still few not only Uganda but Africa, theyre still a good bet. This is because many are likely to be in middle-income hence a good disposable income to afford a decent ride.
 
 iPhone or Apple products are generally used as a symbol of status, going by online social status. One such example is the iPhone show off party being organized at Trendz Lounge in Bugolobi.
 With 10,000 downloads for its Android app in less than 24 months, thats not a bad figure compared to other locally developed apps.
","https://blog.digestafrica.co/safeboda-finally-launches-ios-app/
",DigestAfrica
"In Brief: Uber might consider launching a matatu option in Nairobi
","Uber may roll out a new service in Kenya to help users book seats on minibuses that ply the streets of the congested capital. That is if tests on the product in Egypt and Mexico prove successful, a company executive said on Wednesday.
 Uber estimates that more than a third of Kenyans in Nairobi use the often crowded minibuses, known as matatus, as their main form of transport around the city, Uber’s East Africa General Manager Loic Amado told Reuters.
 “We want to be part of the transportation ecosystem in Nairobi and matatus are a big part of how people move around,” he said, adding the feature would be available on the Uber app.
 Once the service is proven in Nairobi, Amado said it could be expanded to Kenya’s neighbours, such as Uganda’s capital Kampala and Dar es Salaam in Tanzania. The idea would be to apply it to vehicles carrying up to 16 people, he added.
 Amado said the new Uber product would allow customers to track and trace the minibuses.
 
 Source: Reuters.
 
","https://blog.digestafrica.co/uber-launching-matatu-option-nairobi/
",DigestAfrica
"Apps Africa opens applications for its Innovation Awards
","Application for entry into Apps Africa Innovation Awards 2018 is officially open to those who are interested in participating. The awards, according to Apps Africa, seek to celebrate the best in mobile and tech from across Africa.
 First organized in 2015, the awards focus is on both startups and established corporate companies that are playing in Africas mobile and technology sectors
 The applications are open till September 7th. Shortlisted candidates will be announced on October 8th while the awarding ceremony will take place on November 12th in Cape Town.
 Also read: Ugandan podcast focused on technology is soon launching
 Any company or startup looking to participate has 14 categories to choose from.
 These are; Mobility, Changing Africa, mCommerce, IoT, Social Impact, Agritech, Fintech, Educational, News and Entertainment, Blockchain, Enterprise Solution, Best African App, Health tech and Disruptive Innovation.
 Apart from startups that are not more than 18 months old, the rest are supposed to part with an application fee.
 Entries will be charged $125 per category entered. Start-ups who are less than 18 months old will not be charged subject to approval.
 For a startup or company to participate, they must have launched a product or service in at least one African market.
 Previous winners of the awards include Flutterwave, Snapplify, Sliide Airtime, Shule Direct and more.
","https://blog.digestafrica.co/apps-africa-innovation-awards/
",DigestAfrica
"Application to GrowthAfrica&#8217;s 2018 Accelerator Program Open
","Earlier this week, GrowthAfrica  through their official blog  announced a call for applications to its 2018 Acceleration Programme. The call applies to businesses in Ethiopia, Zambia, Kenya, and Uganda!
 In the communication, GrowthAfrica states that the objective of the programme is to scale ventures, make them investment ready and develop entrepreneurial leadership.
 They are currently taking on ambitious, committed and innovative entrepreneurs  which has always been a MUST qualification for all the entrepreneurs in their previous cohorts.
 To stand a chance, your venture should be scalable and innovative, led by ambitious entrepreneur(s), seeking to grow exponentially, seeking investment to grow and in post revenue stage. If youre at idea stage or pre-revenue, then this isnt your ideal cohort.
 Whiles as ventures from all sectors are welcome to apply, they clearlyy state that they do have a soft spot for ventures from the sectors of Agribusiness, Education, IT/mobile solutions, Fintech, Renewable energy, Construction and affordable housing, Water sanitation, Health, Manufacturing/processing, and Renewable energy.
 Submission of applications is open till Sunday, October 15th, 2017 at 00:00 hours. Through a competitive recruitment process, 12 ventures from each of the countries will be selected. The program will commence in March 2018 and run for 6 months.
 
 “Post revenue businesses are exciting for us to work with as they are the engine of growth in Africa. We work very closely with them to identify gaps that are preventing them from growing at the  scale that they should. Together with our team, we work collaboratively with these ventures to address these gaps, doubling their revenues and tripling their profits”: Johnni Kjelsgaard, Founder and CEO of GrowthAfrica
 
 Related: E.A Incubators Should Push Young Entrepreneurs to Talk to “Real People” – GrowthAfrica CEO
 Over the past 15 years, GrowthAfrica has successfully run 12 (plus currently running 2) Acceleration Programmes. These have attracted 128 ventures from Kenya, Uganda and Ethiopia.
 Out of which over USD 44  million has been raised in funding and created more than 25,400 jobs. Some of the enterprises include Marini Naturals (Kenya), YenePay (Ethiopia), Soko (Kenya), iProcure (Kenya), Dirkosh (Ethiopia), RoundBob (Uganda) among others.
 To apply for the program, click here.
","https://blog.digestafrica.co/applicaton-growthafricas-2018-accelerator-program-open/
",DigestAfrica
"Applications to Seedstars Kampala Are Open, Apply Now!
","Seedstars World promotes, connects and invests up to $1 Million in emerging market startups through its exclusive startup competition which covers over 65 countries of which Uganda is among.
 It is a Switzerland based startup competition that takes place in emerging markets like Uganda. Over 65+ local competitions are held where they identify the best seed-stage startups.
 They provide pitch training to them and the winner is awarded an opportunity to compete in the Seedstars  Wolrd Summit in Switzerland where one of them is crowned Seedstars World Global Winner.
 For the case of Uganda, 10 best startups from Kampala will be invited to pitch in front of a panel and compete to be crowned the most promising seed-stage startup of Uganda in 2017.
 The winning startup will join the global Seedstars Family and take part in the regional and global Seedstars Summits that include Seedstars’ tried and tested boot camp and investor forum.
 Also read: Seedstars World returns to Kampala in August 2017. Is your pitch deck ready?
 More to the Seedstars World competition is that top startup apart from pitching can look forward to events filled with disruptive tech, inspirational discussions, networking sessions and one flight ticket for the winner to go to Switzerland to compete for over $1mn in investment.
 This year, Uganda was represented by the team from Akiba which won Seedstars Kampala 2016. Do you think your startup is up for the challenge, do you have what it takes? Register to attend or apply to pitch here.
","https://blog.digestafrica.co/applications-to-seedstars-kampala-are-open-apply-now/
",DigestAfrica
"The Daily Brief: Goldman Sachs leads UNICAF&#8217;s $28M Series B, and more
","UNICAF, one of the leading online higher education platform in Africa raised a $28 million Series B last week. While OyaPay, Mula and Xente have all announced new features. That and more in todays brief.
 Africa Prize announces 2019 shortlist
 Included in this year’s shortlist are the innovators behind a smart glove that translates sign language to speech in real time, a secure currency exchange platform that moves money between users instead of banks, and a ‘farm-in-a-box’ vertical garden that uses waste to grow food in small urban spaces. Royal Engineering Academy.
 Cellulant owned Mula has launched an Augmented Reality bot
 According to the story, the Facebook Messenger bot will help customers to discover and try out products before they buy in a move expected to provide simple and convenient payment experiences in partnership with Facebook. In other launches, Ugandas Xente today announced that they added a feature allowing their users to book and pay for movie and bus tickets. Lastly, Nigerias OyaPay released a feature called “Order ahead”. This allows users and business owners to order, receive orders and transact payments for goods in-app.
 The Kenya Blockchain Taskforce Concludes Its Report
 According to Michael Onyango, a member of the task force, the report will be handed to Joe Mucheru, ICT cabinet secretary, before being released to the public. The 192-page report looked at various fields where the blockchain technology can be applied in line with the government’s Big Four agenda. Kenyan Wall Street.
 UNICAF raised $28 million to meet the demand for higher education in emerging markets
 The round was led by Goldman Sachs with participation from existing investors, including the UK Governments development finance institution CDC Group, leading higher education fund University Ventures, and EDEX, the founder of the University of Nicosia. Markets Insider.
","https://blog.digestafrica.co/goldman-sachs-unicaf/
",DigestAfrica
"These 6 African companies are on TIME&#8217;s 50 Most Genius List
","Last week, TIME magazine released its list of the 50 most genius companies in 2018 which featured six companies in Africa. The list, according to TIME, features the businesses that are inventing the future with notable names like SpaceX. Airbnb, WeWork and more.
 TIME, which recently switched hands, assembled a list of the companies by soliciting for nominees from its editors and journalists. They then evaluated each nominee on key factors, including originality, influence, success, and ambition.
 The six companies from Africa that featured on the list are;
 1. Bitland
 The startup is using blockchain technology to help solve the land registry challenges that exist in some parts of the African continent. Founded in 2013 by Larry C. Bates, who also serves as the Chief Security Officer, Bitland currently operates in at least five African countries. These include; Ghana, Nigeria, Uganda, South Africa, and Mauritius.
 2. BRCK
 Founded in 2014 by Erik Hersman, Jon Shuler, Philip Walton, and Reg Orton, BRCK is an integrated hardware and software company based in Nairobi. The startup offers infrastructure as a service and has in the past released notable products.
 Also read: Taking a look at Bitland, just a year after launching in Uganda
 These include Moja which is powered by SupaBRCK. To date, BRCK has raised at least $4.2 million in funding from two rounds led by Invested Development and Revolution.
 3. Ona
 Ona is a social enterprise that builds the data infrastructure to drive change. Founded in 2013 by Matt Berg and Peter Lubell-Doughtie, Ona is headquartered in Nairobi with operations in New York.
 4. Agriprotein
 Agriprotein specializes in nutrient recycling to create sustainable sources of protein for the mono-gastric animal feed industry. Founded in 2008, the company is headquartered in Cape Town. According to TIME, they have raised also raised $105 million to break ground on three new farms within the next 12 months, in Africa, the Middle East, and Asia.
 5. Babymigo
 Babymigo is a platform that helps mothers ask, chat and connect with certified experts across Africa. Founded in 2017 by Adeloye Olanrewaju and Cletus Ajibade, the startup is headquartered in Lagos.
 Through the platform, moms, and moms-to-be  as they call them  can ask questions and get fast answers from experienced moms &amp; Medical Experts. They can also chat in groups with experts, find moms in the same age group and city, find books and reviews of hyperlocal maternity and child care services. Other activities include identifying and attending offline events, meetups, and antenatal classes.
 6. Wonderbag
 Wonderbag is a powerless slow cooker that continues to cook food, which has been brought to a boil by conventional methods for up to 12 hours. The Wonderbag is a heavily insulated container that functions as a non-electric, go-anywhere slow cooker. The company says that they have have distributed more than 1 million Wonderbags around the world. They also have offices, factories and distribution centers in the U.S., South Africa, The Netherlands, Ghana, and the U.K.
","https://blog.digestafrica.co/these-6-african-companies-are-on-times-50-most-genius-list/
",DigestAfrica
"Simba Food joins Jumia Food, Yum Deliveries in Uganda&#8217;s food delivery business
","On the 15th of December 2017, Industrial Area located Software World Uganda launched its food delivery service called Simba Food. This implies the company joins Lumumba Avenue located Jumia Food and Bugolobi based Yum Deliveries, who are both in the arena already. 
 Simba Food is a food delivery company. We deliver food to the customers doorstep in and around Kampala. Basically, we have an app on Google Play and App Store from where you can find the restaurants. We have more than 100 restaurants on board, said Purnendu Mukherjee, the CEO of Simba Food.
 Just like the other two, Simba Food allows one to order food from over an estimated 94 restaurants [my own count] on its platform. Beyond that, it also allows one to book a table at a restaurant as well as view events. The startup also says that they “use Thermal Box in every delivery bike to keep the food as warm as you eat from restaurant [sic]”.
 The model, according to Purnendu, is simple, you order for the food at the same price as it is a restaurant. All you have to pay for is the transport. This is the same model used by Jumia Food, and perhaps the majority of food delivery companies.
 The company, therefore, makes its money by negotiating a commission with the restaurant. Except for cases where a restaurant wants to stand out and they pay for advertising/boosting.
 Now, heres where it gets interesting from. With three players fighting to have restaurants on board, restaurant owners and users will benefit the most.
 Because this will take away the monopoly that Jumia Food has on the market. Which, according to the supply and demand law, dictates that restaurants will be in a position where they can negotiate fairer commission rates. 
 Yet, this is only possible if two assumptions hold true; If Jumia Food currently has a significant share of the restaurants revenue and if Simba Food and Yum Deliveries work on taking away a significant share of that.
 Jumia Food currently has over 150 restaurants on board, Simba Food has around 94 and Yum Deliveries [from a call I made to the customer service] has slightly above 40. 
 Currently, Jumia Food averages over 500 orders a day while Simba Food, according to Purnendu has an average of 25-40 orders per day. Though our sources indicate the figure could be below 25. For Yum Deliveries, I am not sure.
 Though, even Purnendu admitted that Jumia Food is definitely a bigger competition to Simba Food because they have been in this business for the last 3 to 4 years.
 
 They have already established their network and everything. So, definitely, we still have a long way to go. But, as Simba Food, we are definitely ready to push it.
 
 Additionally, Simba Food offers table booking services as well as displaying events on its platform. Ideally, the startup wants to brand itself as an end-to-end platform for both those looking to order from a restaurant or go and eat from there. Which makes sense.
 As it is now, diversification is becoming key to mitigating risks in the African markets. Recently, ride-hailing company Taxify crossed the boundaries and started admitting Boda Bodas on its platform. If this route works out for Simba Food, then I wont be surprised when Jumia Food starts offering it. 
 However, theres something Simba Food is offering that completely doesnt make sense. They are displaying events on their platform. Not only does it crowd the platform, Purnendu told me that they dont expect to make money out of it 
 That events section is a good thing we are keeping on our app. It is related to entertainment. But we are not looking at making money out of listing these events. It is just a service to clients that not only food youre getting on our app but also youre getting some other benefits as well [sic], said Purnendu Mukherjee.
 When you closely look at the Simba Food app in Google play, youll notice that it was developed by Sun technologies, a company from UAE. So, Software world is leasing the Simba Food app from Sun technologies for use, according to Purnendu.
 There are other apps under Sun technologies from Ugandan restaurants on Google play. These include Prunes, The Lawns, Taste Budz Uganda and more that you can check out here.
 Sun technologies also provides white-label app solutions. So, if any restaurant wants to have their own app, they can have it from Software World official partner of Sun technologies in Uganda [sic], said Purnendu.
 Purnendu also said that the company is currently funded by two directors. Who also have interest in venturing into other e-commerce products. Apart from Simba Food, Software World  the parent company, has another service called Simba Online Bar a direct competitor to Jumia Groups Jumia Party.
 What Simba Food is doing is basically what Jumia Groups parent company, the German-based Rocket Internet [Disclosure: I used to work for Rocket Internets Jumia Group in Uganda] has been accused of doing for some time  cloning others. There have been accusations of cloning Facebook, Airbnb, Uber and more.
 Only that this time around, in the African market, it is the other way round. Everyone is cloning Rocket Internets Jumia Group.
 On the continental level, currently, UberEats and Jumia Food are leading the food delivery business. However, to show how lucrative it has become, even SafariMeals recently launched in Somalia.
","https://blog.digestafrica.co/simba-food-jumia-food-yum-deliveries/
",DigestAfrica
"SunFunder Reaches First Close On New $85m Solar Energy Debt Fund
","Last week, SunFunder announced the $42.5m first close of their new Solar Energy Transformation (SET) Fund with anchor investors the Overseas Private Investment Corporation (OPIC), Calvert Impact Capital, Ceniarth and the IKEA Foundation. SunFunder has now closed $104.5m in its debt funds from 65 investors.
 The SET Fund is a nine-year fund that will enable SunFunder to expand its debt financing options for high impact solar energy projects and companies in emerging markets.
 “The SET Fund opens up new opportunities for SunFunder. As our largest and longest fund, it increases both the range and size of debt capital offerings that we can provide, especially for productive use solutions and commercial projects.” said Ryan Levinson, SunFunder founder and CEO.
 “We’re grateful for the support from this investor group and pleased to be growing these long-standing relationships. Building trust and creating repeat opportunities for investors is key to scaling energy access.”
 The first close includes OPIC’s $25m commitment of senior and junior debt announced last September. Since then, Calvert Impact Capital contributed $7.5m and Ceniarth contributed $5m, both to the senior tranche. The IKEA Foundation provided a grant of $5m as catalytic capital for the fund.
 Ray W. Washburne, OPIC President and CEO, commented: “This project will advance OPIC’s mission of empowering people in some of the world’s poorest countries, by bringing affordable electricity to remote areas that are not connected to an electricity grid.
 Jennifer Pryce, President &amp; CEO, Calvert Impact Capital, commented: “We’re thrilled to work with this group of lenders to meet SunFunder’s growing capital needs. Continuing to scale proven fund managers like SunFunder is critical to creating access to capital for local businesses that are leading the energy transformation.”
 SunFunder has now deployed $65m of debt financing to 46 solar borrowers in Africa and Asia, directly improving access to clean energy for over 5 million people while mitigating more than 450k tons of CO2 emissions annually.
","https://blog.digestafrica.co/sunfunder-solar-energy-debt-fund/
",DigestAfrica
"Flutterwave expands to Uganda making it their fourth African market
","Last week, payments technology startup  Flutterwave  finalized its expansion to Uganda. It had a team in Uganda that was carrying out the integration with the local payments service providers (PSPs) which includes telecoms, banks, and others.
 This was confirmed by Omosalewa Adeyemi  who handles partnerships for Flutterwave from their San Francisco office  through a call.
 “At this point [last week], we have a few people in Uganda right now that are actually integrating,” she told me.
 What this expansion means is that businesses that have clients in Uganda can be able to receive payments using Flutterwave’s system.
 At the same time, businesses in Uganda with operations in markets which Flutterwave supports will be able to receive payments from these clients.
 “So what that means is that if there is a business in Nigeria that determines that they have customers in South Africa and Uganda, we want them to be able to use the Flutterwave platform to accept payment in all those countries,” Omosalewa told me.
 Although some of Flutterwaves services  like card payment processing  are available in almost all African countries, according to Omosalewa, this expansion makes Uganda just the latest country where they have all their services localized. That’s after Kenya, Ghana, and Nigeria.
 She says this is because unlike other parts of the world, Africa is different. Partly due to its diversity. For example, while as one can use card payments across Europe and the US, that’s not the case for Africa. Each country has its own way of accepting payments.
 For the part of Uganda, that implies MTN Mobile Money and Airtel Money. “We are now focusing on localizing in Uganda so that we can offer a full coverage of the payments ecosystem in Uganda,” Omosalewa said.
 As part of the expansion, the startup is also recruiting “agents” that it will leverage to onboard merchants. And Omosalewa confirmed that they are in conversations with several potential partners.
 “Usually, when we enter a new market, we understand that payment is all about partnerships so, we do a survey of that country, that region to figure out who the best partners for us might be,” she pointed out.
 The agents are usually companies or hubs and these earn a commission per transaction handled by acquisitions they bring to the Flutterwave platform.
 So far, they are in talks with The Innovation Village Kampala to act as one of their agents. This was confirmed by both Kawanguzi Japheth and Omosalewa.
 “In the case of Innovation Village, when we took a look at them, we understood that they have a lot of startups in their ecosystem and are well connected to the technology and just general entrepreneurship scene in Uganda, Omosalewa said.
 The other party is Roundbob according to the emails I got ahold of. Which is understandable. Given both Flutterwave and Roundbob participated in the recently concluded Alibaba eFounders Initiative that took place in Hangzhou.
 It was attended by Flutterwave’s co-founder and COO while Roundbob’s David Gonahasa (founder and CEO) represented it. A place I believe the conversation could have started from.
 Especially when you take into account that it is David that is introducing Flutterwave to several potential partners in the market.
 Also read: These are the Ugandan startups in Hangzhou participating in Alibaba’s eFounders Initiative
 “We have always planned in the second half of 2018 to grow our presence locally in Eastern as well as Francophone Western Africa,” Omosalewa explained.
 Adding that “it just so came at the right time that during eFounders fellowship, our co-founder made some connections that helped or will help speed our operations locally in all these countries.”
 Asked if they will set up an office in Kampala, she told me that it is likely that they will do so as long as it makes business sense. Though this will be at a later stage.
 “Our model is that we launch fully in a new country [and] we onboard a number of merchants to use the platform,” she explained.
 
 “Once we can establish a business case, we set up an office and hire local staff who are familiar with the market and that process usually takes between three to six months.
 
 Founded in 2015, Flutterwave aims to “build a unified digital payments infrastructure for the African continent.” Last year, they raised an over $10 Million Series A from Greycroft, Green Visor and Omidyar Foundation.
 It currently has clients in form of Uber  whom it processes payments from drivers in Africa for  as well as pay those very drivers for. The other one is Transferwise.
 Flutterwave has participated in both Y Combinator and VC Fintech Accelerator program. Last year, they raised an over $10 Million Series A from Greycroft, Green Visor and Omidyar Foundation. They currently stand at just over 80 employees spread across their offices in Kenya, Ghana, Nigeria and the US.
 Beyond Flutterwave, the other alternative in the market is DusuPay. Though it primarily focuses on inflows from the UK.
","https://blog.digestafrica.co/flutterwave-uganda-african-market/
",DigestAfrica
"TechCrunch Disrupt SF to host Africa-focused segment for the first time
","TechCrunch has announced its agenda for the upcoming Disrupt San Francisco event scheduled to take place from September 5th to 7th 2018. When you take a look at the agenda, youll notice  on the last day of the event  a segment thats focused on Africa.
 Themed The Future of African Tech with Tayo Oviosu (Paga), it is set to focus and shade more light on Africas, steadily, growing startup landscape.
 Elite members of Africa’s startup landscape like Paga Payments chief executive Tayo Oviosu talk to us about the challenges and opportunities in one of the newest (and most exciting) emerging markets for tech entrepreneurship, read the caption.
 Apart from Tayo, other key figures across the continent are expected to join though not yet announced. The caption added that others [speakers wholl join Tayo are] to be announced as it is TechCrunchs policy to keep a couple [of] tricks up our sleeves.
 Also read: TechCrunchs Startup Battlefield is coming back to Africa
 Though, notable investors  especially those that have backed companies like Andela, Flutterwave, Cellulant and more  with noticeable ticket sizes  should be expected to be among those invited to join Tayo Oviosu.
 TechCrunch is slowly taking interest in Africa. First was through their Startup Battlefield organized last year in Nairobi with Facebook, which was followed by a monthly round-up of activities on the continent on their blog.
 Earlier this year, they also held a meet and greet in Lagos and Ghana.
 Combined and the upcoming Startup Battlefield in Lagos, one can conclude that their interest in the continent has matured.
 Beyond TechCrunchs interest, the African startup landscape has also scored some notable notches at various events across the world this year.
 At South by Southwest, African startups had a fair share of recognition  with Tayo Oviosu also present. Additionally, the recently concluded VivaTech in Paris also accommodated the African startup scene on its agenda.
","https://blog.digestafrica.co/techcrunch-disrupt-san-francisco-africa/
",DigestAfrica
"These 11 Ugandan Entrepreneurs have received a total of $140,000 from USADF in 2017
","According to Ugandan entrepreneurs, lack of capital is a big hindrance to starting up. Despite all this, there are a couple that are securing funding to push their ventures ahead.
 
  
 
 
 One of the sources they have continued to rely on is grants. Something that has received criticism for breeding grantpreneurs. A set associated with laziness. 
 
 
  
 
 
 Yet, that is still subjective. Plus, grants fund an area of entrepreneurship that is very risky for early investors. If not unattractive. Some of the organizations at the forefront of giving out grants are USAID and USADF.
 
 
  
 
 
 The United States African Development Foundation (USADF) is a U.S. Government agency. Established by Congress, the agency supports African-owned enterprises. Especially those which improve lives in poor and vulnerable communities in Africa.
 
 
  
 
 
 The agency offers seed capital and local technical support in form of grants. These go to early-stage agriculture, energy and youth-led enterprises in Africa.
 
 
  
 
 
 According to the agencys official website, it gives grants ranging from $50,000 to $250,000. Yet, among those on this list, none got $50,000 plus. In fact, the highest is $25,000. This implies that even if you need an amount below $50,000, you can apply.
 
 
  
 
 
 We bring you a list of 11 young Ugandan entrepreneurs that have received a total of $140,000 from USADF in 2017 so far. In case youre considering applying for the same, you can consult them on how to approach the process.
 
 
  
 
 
 Agribusiness leads the list with four ventures followed by Health with two. The rest of the sectors each has one venture.
 
 
 1. Francis Xavier Asiimwe
 
 
 Francis is a founder at Kaaro Health Finance. 2017 has been a good year for Francis and his venture  Kaaro Health. The Ibanda-based venture got selected by Berlin-based accelerator F-LANE for its acceleration programme in Berlin.
 
 
  
 
 
 
 Kaaro Health Finance Limited (KHF) product solutions are designed to eliminate or mitigate both energy and finance access issues by providing tailor-made, flexible lease-to-own medical and renewable energy equipment financing to private healthcare entrepreneurs who are already operating or intending to expand into underserved rural areas, reads the summary of the startup.
 
 
 
 2. Rhodah Irakiza
 
 
 Rhodah is the founder of Mr. Gift. a social enterprise focused on improving access for smallholder flower farmers to local markets by improving the supply chain according to the summary from USADF. Rhodah secured $10,000 to help her grow her venture.
 
 
 3. Emmanuel Luyinda
 
 
 Being a YALI fellow, Luyinda is not new to benefitting from US Agency opportunities. He was also among the Tony Elumule 2017 fellows. A founder of Village Chicken, he secured himself $10,000 from USADF to grow the enterprise.
 
 
  
 
 
 
 A social enterprise focused on empowering rural women in Kavule, Luwero district to start and run sustainable and profitable poultry ventures and to supply nutritious chicken meat and eggs to the community, reads the summary of the venture.
 
 
 
 4. Hashim Mutanje
 
 
 Hashim is the founder of SolaPipo which secured him $10,000 from USADF. SolaPipo, according to the USADF summary, seeks to match consumers’ energy needs with available, suitable energy solutions through its SolarPipo app.
 
 
 5. Jonathan Asuma
 
 
 Jonathan is the founder of agribusiness enterprise called AgroStretch. He secured himself $10,000 to grow the venture.
 
 
  
 
 
 AgroStretch Limited develops sustainable, efficient and affordable products and service for smallholder farmers to increase their profitability. It has developed a Fresh Tomato Bank to process tomatoes into a puree and enable tomato farmers to minimize their post-harvest losses and obtain a fair and steady price for their produce, reads the summary from USADF.
 
 
 6. George Bakka
 
 
 He is the founder of Angels Initiative, one of Ugandas angel investment networks. George received $25,000 from USADF to finance other entrepreneurs that had problems accessing capital to launch their ventures. 
 
 
  
 
 
 
 In Uganda, it is difficult to access capital to start a venture or expand an existing small business. George invests in people, so they can invest in small and growing businesses in East Africa. He matches opportunities and provides a credit rating system to consumers to stimulate future investing, reads the summary of Georges venture from USADF. 
 
 
 
 In a conversation with George a few weeks ago, when we asked him whether he was still running Angels Initiative, he replied; Not Much. Though he insisted that its still active.
 
 
 7. Tonny Kwanga
 
 
 Kizimba Social Enterprise is the enterprise that secured Tonny $10,000 this year. It is a social enterprise focused on goat breeding and rearing and providing necessary skills training in modern farming to youth farmers.
 
 
 8. Denis Moi Kiprotich
 
 
 Denis is the founder of Slopes of Mount Elgon Honey. A project to provide gainful employment to disabled persons as beekeepers, while at the same time reversing the worrisome decline in the bee population and honey production in Uganda. Denis secured $10,000.
 
 
 9. Charles Mubiru
 
 
 Charles founded Life Tomorrow which is social enterprise focused on proper waste management, specifically to improve the quality of life and environmental conditions in Mukono Municipality in Uganda. He, also, got $10,000 from the agency.
 
 
 10. Fiona Rukwanzi
 
 
 Fiona is the founder of Nyunya. Nyunya is a venture that produces a probiotic yogurt which offers health benefits to consumers with varying conditions, including diabetes and digestive disorders such as diarrhea caused by infections.
 
 
 11. Brenda Katwesigye
 
 
 Brenda winds up the list, and this has definitely been the year for the Wazi Vision founder. Brenda received $25,000 to help her advance her venture.
 
 
  
 
 
 
 In Uganda, more than 10 percent of school children have undiagnosed vision problems, but could not afford prescription eyeglasses, even if they had their eyesight tested. Brenda is tackling these intertwined problems by providing a cost-effective, mobile diagnostic vision test, and turning recycled plastic into affordable eyewear for low-income students, reads the summary of Wazi Vision from USADF.
 
 
 
 Brenda has landed several opportunities in 2017. This includes the recently secured $800,000 funding from GreenTec Capital Advisors. (See also: Wazi Vision Secures $800,000, Joins Safarini Translator and Divine Masters as Ugandan Startups Funded by GreenTec Capital)
 
 
  
 
 
 Judging from the list, in case youre considering applying, the majority are social enterprises. Others, that are not social, directly impact people at the bottom of the economic pyramid. Which implies, that you stand a higher chance to secure a grant if your venture focuses on the two. 
 
 
  
 
 
 Starting November 15, 2017, USADF will be receiving applications from agricultural cooperatives, small-scale producer groups, and ag-processors. You can see details here. 
 
","https://blog.digestafrica.co/ugandan-entrepreneurs-usadf/
",DigestAfrica
